publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,is_mentioned,is_used,validation_reasoning
pub.1048389849,"Migrant and Seasonal Farmworker Food Insecurity: Prevalence, Impact, Risk Factors, and Coping Strategies",10.1080/19371918.2015.1019173,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The exact name of the dataset appears in the inclusion criteria of the systematic review, indicating the authors acknowledge the instrument. However, the paper does not collect new data with the HFSSM nor analyze results derived from it; it only reviews studies that previously used the instrument. Therefore it is mentioned but not genuinely used in this research."
pub.1049012797,"Nativity, Not Acculturation, Predicts SNAP Usage Among Low-income Hispanics With Food Insecurity",10.1080/19320248.2014.962779,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The exact name (or close alias) of the HFSSM appears in the reference list, indicating the authors are aware of the instrument. However, the methods section states that the ""U.S. Department of Agriculture's Core Food Security Module (CFSM) 6‑item instrument"" was used, not the HFSSM by name. No analysis or results are presented that are derived from an HFSSM dataset, so the dataset is not genuinely used."
pub.1049032982,The role of health behaviors and food insecurity in predicting fruit and vegetable intake in low-income children,10.1080/02739615.2015.1124772,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The exact name of the dataset appears and the methods section explicitly states that it was used to collect food‑security data from participants. Reliability (McDonald’s omega = 0.83) is reported, indicating analysis of the collected responses, which satisfies the criteria for genuine usage."
pub.1050483147,Interest in Nutrition and Local Food Systems among Food-Insecure Households in an Appalachian Community,10.1080/19320248.2016.1146191,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,false,"The dataset is mentioned only in a bibliographic entry; the manuscript does not describe using the Atlas to define food deserts, conduct analysis, or generate results."
pub.1050483147,Interest in Nutrition and Local Food Systems among Food-Insecure Households in an Appalachian Community,10.1080/19320248.2016.1146191,3a646c8a-eab3-4951-80ac-831ba3a7b1a9,Rural-Urban Continuum Codes (RUCC),true,true,"The authors explicitly use the RUCC classification to describe the study setting (Madison County), indicating the dataset was consulted and applied in the research description."
pub.1051620580,Food Insecurity and Health Care Utilization Among Older Adults in the United States,10.1080/21551197.2016.1200334,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the Household Food Security Survey Module (HFSSM) was included in the NHIS data and was used to measure food insecurity for the analysis, indicating genuine utilization."
pub.1053779151,A Decade of Analysis: Household Food Insecurity Among Low-Income Immigrant Children,10.1177/0192513x16661216,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,true,"The paper explicitly states that the CPS‑FSS is the source of the analytical sample and describes how the data are pooled, weighted, and used in probit regressions. This satisfies the criteria for genuine dataset utilization (methods, analysis, and results are based on CPS‑FSS)."
pub.1059307554,Food Insecurity Associated with Self-Efficacy and Acculturation,10.1089/pop.2015.0179,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that they used the U.S. Household Food Security Module (HFSSM) questionnaire to collect food‑insecurity data, indicating direct utilization of the instrument in their methods and analysis."
pub.1059354082,Food Security and Teenage Labor Supply,10.1093/aepp/ppv007,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,true,"The paper refers to the Food Security Supplement of the CPS (the CPS‑FSS) as the specific component providing child‑level food‑security measures, and these variables are directly analyzed."
pub.1063573950,Food Insecurity in U.S. Households That Include Children With Disabilities,10.1177/0014402916651847,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,HFSSM is described as the measurement instrument for food‑security. The study does not use the HFSSM dataset itself; it uses SIPP data that incorporate a five‑item version derived from the HFSSM.
pub.1067171610,Food Insecurity And Health Outcomes,10.1377/hlthaff.2015.0645,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,false,"The CPS-FSS is identified as the instrument used by USDA to measure food insecurity, but the paper does not perform any original analysis on the CPS-FSS data; it merely explains the measurement approach."
pub.1068323809,Identifying rural food deserts: Methodological considerations for food environment interventions,10.17269/cjph.107.5353,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,false,"The exact name of the dataset appears in the reference list, indicating the authors cited it. However, the manuscript never describes using the Food Access Research Atlas for data collection, analysis, or results; the study relies on field‑based store audits, GIS modeling, and comparison with USDA definitions. Therefore the dataset is only mentioned, not genuinely utilized."
pub.1071754222,"Household Food Insecurity Is Associated with Childhood Asthma 1 , 2",10.3945/jn.115.215939,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,The authors explicitly state that the USDA 18‑item HFSSM was administered to parents in the ECLS‑K interview and that the resulting food‑security variable was used in multivariate logistic regression models to assess its association with asthma.
pub.1071754403,Food Insecurity Is Associated with Subsequent Cognitive Decline in the Boston Puerto Rican Health Study 1–3,10.3945/jn.115.228700,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (albeit with a ""US"" prefix) and describes using it to measure participants’ food‑security status at baseline, which is central to the exposure variable and subsequent statistical analyses."
pub.1071754443,SNAP-Ed (Supplemental Nutrition Assistance Program–Education) Increases Long-Term Food Security among Indiana Households with Children in a Randomized Controlled Study1–4,10.3945/jn.116.231373,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,The paper explicitly states that the 18‑item US Household Food Security Survey Module (the HFSSM) was employed to classify the primary outcome variables. This indicates the dataset was not merely cited but actually applied in data collection and analysis.
pub.1071754452,"A Model-Based Approach to Identify Classes and Respective Cutoffs of the Brazilian Household Food Insecurity Measurement Scale 1 , 2",10.3945/jn.116.231845,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The HFSSM is cited as a reference instrument for food‑security measurement, but the study analyses only data collected with the Brazilian EBIA scale; no analysis of HFSSM data is performed."
pub.1071754461,Severity of Household Food Insecurity Is Positively Associated with Mental Disorders among Children and Adolescents in the United States 1–4,10.3945/jn.116.232298,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the USDA 10‑item Household Food Security Survey Module (HFSSM) was employed to measure household food‑security status, and later describes it as a reliable and validated instrument used in the analysis. This demonstrates genuine utilization of the dataset."
pub.1073476597,"Who Is Food Insecure? Implications for Targeted Recruitment and Outreach, National Health and Nutrition Examination Survey, 2005–2010",10.5888/pcd13.160103,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the 18‑item Household Food Security Survey Module was used to ascertain food‑insecurity status of respondents, and the resulting variable is analysed throughout the methods and results sections."
pub.1073476619,"Food Insecurity and Cardiovascular Health in Pregnant Women: Results From the Food for Families Program, Chelsea, Massachusetts, 2013–2015",10.5888/pcd13.160212,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The authors explicitly state that they used the USDA Food Research Atlas to obtain food‑access variables for each census tract, showing that the dataset was incorporated into their analysis."
