publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,confidence_score_mention,confidence_score_use,validation_reasoning
pub.1092259111,"For Low-Income Americans, Living ≤1 Mile (≤1.6 km) from the Nearest Supermarket Is Not Associated with Self-Reported Household Food Security",10.3945/cdn.117.001446,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1092437110,"Prevalence and predictors of food insecurity among people living with HIV affiliated with AIDS service organizations in Ontario, Canada",10.1080/09540121.2017.1394435,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1092480782,"Food insecurity may lead to incomplete HIV viral suppression and less immune reconstitution among HIV/hepatitis C virus‐coinfected people",10.1111/hiv.12561,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1092557844,"Food Insecurity and Perceived Diet Quality Among Low-Income Older Americans with Functional Limitations",10.1016/j.jneb.2017.09.006,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1092557844,"Food Insecurity and Perceived Diet Quality Among Low-Income Older Americans with Functional Limitations",10.1016/j.jneb.2017.09.006,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1092620103,"Interrelationship between food security status, home availability of variety of fruits and vegetables and their dietary intake among low-income pregnant women",10.1017/s1368980017003032,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,10,""
pub.1092852344,"Food insecurity in the United States of America: an examination of race/ethnicity and nativity",10.1007/s12571-017-0733-8,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",8,0,""
pub.1092852344,"Food insecurity in the United States of America: an examination of race/ethnicity and nativity",10.1007/s12571-017-0733-8,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1092887238,"Rasch analyses of the standardized Spanish translation of the U.S. household food security survey module",10.3233/jem-170443,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1092887238,"Rasch analyses of the standardized Spanish translation of the U.S. household food security survey module",10.3233/jem-170443,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1093089922,"Can the introduction of a full-service supermarket in a food desert improve residents' economic status and health?",10.1016/j.annepidem.2017.10.011,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1093156383,"Exploring the association of urban or rural county status and environmental, nutrition- and lifestyle-related resources with the efficacy of SNAP-Ed (Supplemental Nutrition Assistance Program-Education) to improve food security",10.1017/s1368980017003391,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1093159254,"Food Insecurity Research in the United States: Where We Have Been and Where We Need to Go",10.1093/aepp/ppx058,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",8,0,""
pub.1100165699,"Understanding High Incidence of Severe Obesity and Very Low Food Security in Food Pantry Clients: Implications For Social Work",10.1080/19371918.2017.1415181,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1100250144,"Child hunger from a family resilience perspective",10.1080/19320248.2017.1364189,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1100292434,"Evidence for the age-specific relationship of food insecurity and key dietary outcomes among US children and adolescents",10.1017/s0954422417000245,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,0,""
pub.1100292434,"Evidence for the age-specific relationship of food insecurity and key dietary outcomes among US children and adolescents",10.1017/s0954422417000245,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,0,""
pub.1100473118,"Hungry to learn: the prevalence and effects of food insecurity on health behaviors and outcomes over time among a diverse sample of university freshmen",10.1186/s12966-018-0647-7,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1100480817,"Food access, food security and community gardens in Rockford, IL",10.1080/13549839.2018.1426561,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",8,0,""
pub.1100724306,"Communication barrier in family linked to increased risks for food insecurity among deaf people who use American Sign Language",10.1017/s1368980017002865,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,10,""
pub.1100754932,"Chronic disease burden predicts food insecurity among older adults",10.1017/s1368980017004062,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1100894993,"Food insecurity is associated with high risk glycemic control and higher health care utilization among youth and young adults with type 1 diabetes",10.1016/j.diabres.2018.01.035,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1100894993,"Food insecurity is associated with high risk glycemic control and higher health care utilization among youth and young adults with type 1 diabetes",10.1016/j.diabres.2018.01.035,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1100900492,"Investigating connectivity in the urban food landscapes of migrant women facing food insecurity in Washington, DC",10.1016/j.healthplace.2018.01.003,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",8,1,""
pub.1100914891,"Skeletal growth, body composition, and metabolic risk among North Sudanese immigrant children",10.1111/phn.12386,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1100914891,"Skeletal growth, body composition, and metabolic risk among North Sudanese immigrant children",10.1111/phn.12386,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1101033966,"The Impact of Food Insecurity on the Home Emotional Environment Among Low-Income Mothers of Young Children",10.1007/s10995-018-2499-9,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1101087773,"Examining the Impact of Structural Racism on Food Insecurity",10.1097/fch.0000000000000183,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,9,""
pub.1101087773,"Examining the Impact of Structural Racism on Food Insecurity",10.1097/fch.0000000000000183,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1101087774,"Sex, Race, Food Security, and Sugar Consumption Change Efficacy Among Low-Income Parents in an Urban Primary Care Setting",10.1097/fch.0000000000000184,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1101166546,"Interviewer effects in food acquisition surveys",10.1017/s1368980018000137,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",10,10,""
pub.1101522533,"Land access for direct market food farmers in Oregon, USA",10.1016/j.landusepol.2018.01.018,68751d343a311b28982701ce,"Local Food Marketing Practices Survey",8,2,""
pub.1101522533,"Land access for direct market food farmers in Oregon, USA",10.1016/j.landusepol.2018.01.018,68751d343a311b28982701cb,"NASS Census of Agriculture",9,8,""
pub.1101550180,"Ethnic/Racial Comparisons in Strategies Parents Use to Cope with Food Insecurity: A Systematic Review of Published Research",10.1007/s10903-018-0720-y,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,1,""
pub.1101550180,"Ethnic/Racial Comparisons in Strategies Parents Use to Cope with Food Insecurity: A Systematic Review of Published Research",10.1007/s10903-018-0720-y,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1101609577,"Factors associated with food insecurity among older homeless adults: results from the HOPE HOME study",10.1093/pubmed/fdy063,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1101609577,"Factors associated with food insecurity among older homeless adults: results from the HOPE HOME study",10.1093/pubmed/fdy063,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1101829320,"A Summer Nutrition Benefit Pilot Program and Low-income Children’s Food Security",10.1542/peds.2017-1657,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1103162254,"Food Security and Diet Among American Indians in the Midwest",10.1007/s10900-018-0501-5,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1103194412,"Freshmen at a University in Appalachia Experience a Higher Rate of Campus than Family Food Insecurity",10.1007/s10900-018-0513-1,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,2,""
pub.1103524732,"Nitrogen use efficiency and crop production: Patterns of regional variation in the United States, 1987–2012",10.1016/j.scitotenv.2018.04.027,68751d343a311b28982701cb,"NASS Census of Agriculture",9,10,""
pub.1103603934,"Food Insecurity and Hunger: Quiet Public Health Problems on Campus",10.4172/2155-9600.1000668,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1103642429,"The impact of the recession on food insecurity among households who were low income: findings from the 2005 - 2014 national health and nutrition examination surveys",10.1080/10875549.2018.1460738,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,8,""
pub.1103642429,"The impact of the recession on food insecurity among households who were low income: findings from the 2005 - 2014 national health and nutrition examination surveys",10.1080/10875549.2018.1460738,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1103850816,"Epidemiology and Pathophysiology of Food Insecurity",10.1007/978-3-319-76048-3_1,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",8,0,""
pub.1103850816,"Epidemiology and Pathophysiology of Food Insecurity",10.1007/978-3-319-76048-3_1,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,0,""
pub.1103850816,"Epidemiology and Pathophysiology of Food Insecurity",10.1007/978-3-319-76048-3_1,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",7,0,""
pub.1103850833,"Impacting Food Insecurity Through the Use of Screening Tools and Training",10.1007/978-3-319-76048-3_2,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,0,""
pub.1103886603,"The Unequal Impact of Food Insecurity on Cognitive and Behavioral Outcomes Among 5-Year-Old Urban Children",10.1016/j.jneb.2018.04.003,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1103886603,"The Unequal Impact of Food Insecurity on Cognitive and Behavioral Outcomes Among 5-Year-Old Urban Children",10.1016/j.jneb.2018.04.003,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,2,""
pub.1103910312,"Daily Dietary Intake Patterns Improve after Visiting a Food Pantry among Food-Insecure Rural Midwestern Adults",10.3390/nu10050583,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1104044547,"Child age and gender differences in food security in a low-income U.S. inner-city population",10.1016/j.euroecorev.2018.04.005,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1104044547,"Child age and gender differences in food security in a low-income U.S. inner-city population",10.1016/j.euroecorev.2018.04.005,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1104157999,"Food insecurity transitions and housing hardships: Are immigrant families more vulnerable?",10.1080/07352166.2018.1468222,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1104335284,"Barriers to Food Security and Community Stress in an Urban Food Desert",10.3390/urbansci2020046,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",8,0,""
pub.1104476205,"Food Insecurity, Internalized Stigma, and Depressive Symptoms Among Women Living with HIV in the United States",10.1007/s10461-018-2164-8,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1104785626,"Relationship of food insecurity to women’s dietary outcomes: a systematic review",10.1093/nutrit/nuy042,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1104785626,"Relationship of food insecurity to women’s dietary outcomes: a systematic review",10.1093/nutrit/nuy042,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1105212844,"A pilot study of low-income mothers and fathers of preschool age children to determine the relationship of food security and nutrition assistance on feeding style and child body weight",10.1080/19320248.2018.1491363,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1105212844,"A pilot study of low-income mothers and fathers of preschool age children to determine the relationship of food security and nutrition assistance on feeding style and child body weight",10.1080/19320248.2018.1491363,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,0,""
pub.1105225625,"Overlapping geographic clusters of food security and health: Where do social determinants and health outcomes converge in the U.S?",10.1016/j.ssmph.2018.06.006,68751d353a311b28982701d3,"Rural-Urban Continuum Codes (RUCC)",10,10,""
